"";"param1_value";"param2_value";"final_prevalenceA";"final_prevalenceC";"final_prevalenceH";"total_spillovers";"final_hunters";"final_animals";"final_Ianimals";"param1_name";"param2_name"
"Sh...393";0,41025641025641;0,138461538461538;0,00719050041790233;0,108508058844683;0,895843620889894;10,4156379110106;89,5843620889894;417,761754001995;3,02567216369242;"h";"lambda_base"
"Sh...394";0,423076923076923;0,138461538461538;0,00545791503977441;0,105902681500044;0,899362749989227;10,0637250010772;89,9362749989228;399,9072624603;2,19463801009926;"h";"lambda_base"
"Sh...395";0,435897435897436;0,138461538461538;0,00413551712467233;0,103642926269067;0,902448946603118;9,75510533968817;90,2448946603118;381,572175862884;1,58455120622771;"h";"lambda_base"
"Sh...396";0,448717948717949;0,138461538461538;0,00313038722917684;0,101692595816963;0,905152728071725;9,48472719282773;90,5152728071723;362,898852811405;1,13958126496219;"h";"lambda_base"
"Sh...397";0,461538461538462;0,138461538461538;0,00236891231602374;0,100019960115067;0,907520438469724;9,24795615302759;90,7520438469724;343,974011639086;0,816779150753614;"h";"lambda_base"
"Sh...398";0,474358974358974;0,138461538461538;0,00179336176147009;0,0985922080104343;0,90959038722284;9,04096127771588;90,9590387222841;324,900109766842;0,583710236771695;"h";"lambda_base"
"Sh...399";0,487179487179487;0,138461538461538;0,00135907255045818;0,0973836369215727;0,911399799452318;8,86002005476821;91,1399799452318;305,735793583742;0,416082611207827;"h";"lambda_base"
"Sh...400";0,5;0,138461538461538;0,00103167998083469;0,0963683256383987;0,912982433882243;8,70175661177568;91,2982433882243;286,563955898591;0,295947619764059;"h";"lambda_base"
"Sh...401";0;0,153846153846154;0,676259163428141;0;0,659646755500266;34,0353244499734;65,9646755500266;139,677350539813;291,770692959665;"h";"lambda_base"
"Sh...402";0,0128205128205128;0,153846153846154;0,648795288231483;0,0390027856074372;0,652876111119899;34,7123888880101;65,2876111119899;156,424632638662;288,969826481703;"h";"lambda_base"
"Sh...403";0,0256410256410256;0,153846153846154;0,623425850532355;0,0735742200786483;0,647372331632397;35,2627668367603;64,7372331632397;172,117309158414;284,943562921449;"h";"lambda_base"
"Sh...404";0,0384615384615385;0,153846153846154;0,599495030310131;0,104157305020356;0,643065969663529;35,693403033647;64,306596966353;186,873688487319;279,72149167243;"h";"lambda_base"
"Sh...405";0,0512820512820513;0,153846153846154;0,576502708203947;0,131129960596922;0,63991610336401;36,008389663599;63,991610336401;200,847023811862;273,411082916681;"h";"lambda_base"
"Sh...406";0,0641025641025641;0,153846153846154;0,554069267337107;0,154813370575838;0,637891404410397;36,2108595589602;63,7891404410398;214,209730668078;266,155749838089;"h";"lambda_base"
"Sh...407";0,0769230769230769;0,153846153846154;0,53190747594065;0,175480614614056;0,636964882486847;36,3035117513154;63,6964882486846;227,141127351986;258,107227785568;"h";"lambda_base"
"Sh...408";0,0897435897435897;0,153846153846154;0,509825754082045;0,193366584531751;0,637119490176426;36,2880509823573;63,7119490176427;239,776589210681;249,38943941583;"h";"lambda_base"
"Sh...409";0,102564102564103;0,153846153846154;0,48767903825615;0,20867029431682;0,638338505367453;36,1661494632545;63,8338505367455;252,248279573057;240,115489253517;"h";"lambda_base"
"Sh...410";0,115384615384615;0,153846153846154;0,465360727336861;0,221561643545499;0,640615201304283;35,9384798695717;64,0615201304283;264,667363159195;230,37177199606;"h";"lambda_base"
"Sh...411";0,128205128205128;0,153846153846154;0,442796196721371;0,232194635711072;0,643933514537875;35,6066485462124;64,3933514537876;277,106854014125;220,210020679852;"h";"lambda_base"
"Sh...412";0,141025641025641;0,153846153846154;0,419937136362446;0,240698684671752;0,648278930497998;35,1721069502001;64,8278930497999;289,639415335389;209,684767424856;"h";"lambda_base"
"Sh...413";0,153846153846154;0,153846153846154;0,396739652710955;0,247195202528796;0,653633314113777;34,6366685886224;65,3633314113776;302,308520315037;198,815947211401;"h";"lambda_base"
"Sh...414";0,166666666666667;0,153846153846154;0,373199165477174;0,251791763930725;0,659974625387033;34,0025374612969;65,9974625387031;315,129664171852;187,629181724956;"h";"lambda_base"
"Sh...415";0,179487179487179;0,153846153846154;0,34931910417882;0,254594357872832;0,667274370501241;33,272562949876;66,727437050124;328,096773041813;176,139289748603;"h";"lambda_base"
"Sh...416";0,192307692307692;0,153846153846154;0,32513070567036;0,255707186445226;0,675487662051938;32,4512337948062;67,5487662051938;341,161718583355;164,360938099725;"h";"lambda_base"
"Sh...417";0,205128205128205;0,153846153846154;0,300691372722188;0,255238101456667;0,684564814593015;31,5435185406986;68,4564814593014;354,251385868288;152,322352893204;"h";"lambda_base"
"Sh...418";0,217948717948718;0,153846153846154;0,276107685940454;0,253299335298486;0,694427632878267;30,5572367121734;69,4427632878266;367,238038732993;140,072277456916;"h";"lambda_base"
"Sh...419";0,230769230769231;0,153846153846154;0,251508430904744;0,250017350308172;0,704994650689694;29,5005349310308;70,4994650689692;379,956060372346;127,672984576845;"h";"lambda_base"
"Sh...420";0,243589743589744;0,153846153846154;0,227085557873024;0,245528941299911;0,71615866579622;28,3841334203783;71,6158665796217;392,175571144986;115,222854566613;"h";"lambda_base"
"Sh...421";0,256410256410256;0,153846153846154;0,20305341685142;0,239987916944401;0,727789987367984;27,2210012632015;72,7789987367985;403,629028350913;102,840334697554;"h";"lambda_base"
"Sh...422";0,269230769230769;0,153846153846154;0,17967742312854;0,233560186465271;0,73975283413347;26,0247165866529;73,9752834133471;414,010904501436;90,6819031503878;"h";"lambda_base"
"Sh...423";0,282051282051282;0,153846153846154;0,157225815092838;0,226427066456247;0,751882581408274;24,8117418591727;75,1882581408273;423,009020132745;78,9154902618665;"h";"lambda_base"
"Sh...424";0,294871794871795;0,153846153846154;0,135986320184253;0,21877769626088;0,764021081816006;23,5978918183994;76,4021081816006;430,279470795381;67,7212910526715;"h";"lambda_base"
"Sh...425";0,307692307692308;0,153846153846154;0,116209366389798;0,210801610157375;0,776003386915535;22,3996613084466;77,6003386915534;435,547761640758;57,2700450626081;"h";"lambda_base"
"Sh...426";0,32051282051282;0,153846153846154;0,0981131232512649;0,20268436500789;0,787674920688306;21,2325079311692;78,7674920688308;438,573850083985;47,7109173194676;"h";"lambda_base"
"Sh...427";0,333333333333333;0,153846153846154;0,081846655726133;0,194599969294193;0,798893441516711;20,1106558483288;79,8893441516712;439,201275259455;39,1515815901846;"h";"lambda_base"
"Sh...428";0,346153846153846;0,153846153846154;0,0674892459980742;0,186702040277203;0,809542244618747;19,0457755381251;80,9542244618749;437,349382848769;31,6525894843734;"h";"lambda_base"
"Sh...429";0,358974358974359;0,153846153846154;0,0550401581567037;0,179117256053794;0,819532052427556;18,0467947572444;81,9532052427556;433,059849491616;25,2240164627965;"h";"lambda_base"
"Sh...430";0,371794871794872;0,153846153846154;0,0444292873318464;0,171944753680553;0,828804231460802;17,1195768539197;82,8804231460803;426,444970846873;19,8275709895645;"h";"lambda_base"
"Sh...431";0,384615384615385;0,153846153846154;0,0355321173917323;0,165255414323105;0,837321400418856;16,2678599581143;83,7321400418857;417,663810433941;15,3872200518311;"h";"lambda_base"
"Sh...432";0,397435897435897;0,153846153846154;0,0281817352832152;0,159092073321482;0,845083322442126;15,4916677557874;84,5083322442126;406,956192942749;11,8013131855676;"h";"lambda_base"
"Sh...433";0,41025641025641;0,153846153846154;0,0221918257476848;0,153474396878622;0,852100853509148;14,7899146490851;85,2100853509149;394,540448027372;8,95428480103668;"h";"lambda_base"
"Sh...434";0,423076923076923;0,153846153846154;0,0173684583007428;0,148401141409943;0,858406773588843;14,1593226411158;85,8406773588842;380,695355190299;6,72896311721781;"h";"lambda_base"
"Sh...435";0,435897435897436;0,153846153846154;0,0135254680653805;0,143855932873087;0,864043627019327;13,5956372980674;86,4043627019326;365,653098070283;5,01343840196053;"h";"lambda_base"
"Sh...436";0,448717948717949;0,153846153846154;0,0104914386173431;0,139812772554655;0,869060486541376;13,0939513458626;86,9060486541374;349,640484245465;3,70712475036471;"h";"lambda_base"
"Sh...437";0,461538461538462;0,153846153846154;0,00811409665165275;0,136237408972503;0,873514017135118;12,648598286488;87,351401713512;332,856625063962;2,72292490274801;"h";"lambda_base"
"Sh...438";0,474358974358974;0,153846153846154;0,00626361186058071;0,133094573506227;0,877451914982211;12,2548085017788;87,7451914982212;315,458286238679;1,98836259473457;"h";"lambda_base"
"Sh...439";0,487179487179487;0,153846153846154;0,00483033607234685;0,130344973339582;0,880932223724529;11,906777627547;88,093222372453;297,623540822909;1,44459962690443;"h";"lambda_base"
"Sh...440";0,5;0,153846153846154;0,00372483128805393;0,127950970866465;0,884001997052959;11,5998002947042;88,4001997052958;279,480126797263;1,04490842829057;"h";"lambda_base"
"Sh...441";0;0,169230769230769;0,707997372264923;0;0,635960389191457;36,4039610808543;63,5960389191457;89,2556921380481;216,411735687383;"h";"lambda_base"
"Sh...442";0,0128205128205128;0,169230769230769;0,676327656931033;0,0425940631979644;0,62744436300258;37,2555636997419;62,7444363002581;104,328543146452;217,999098928985;"h";"lambda_base"
"Sh...443";0,0256410256410256;0,169230769230769;0,648104058741913;0,0805906637527469;0,620194168179011;37,9805831820987;62,0194168179013;118,893190400739;218,971435078247;"h";"lambda_base"
"Sh...444";0,0384615384615385;0,169230769230769;0,622661975682218;0,114460025864245;0,614093825507844;38,5906174492156;61,4093825507844;132,735222555599;219,0321955189;"h";"lambda_base"
"Sh...445";0,0512820512820513;0,169230769230769;0,59935163510801;0,144617653467016;0,609075643658234;39,0924356341767;60,9075643658233;145,745186054405;218,028134457452;"h";"lambda_base"
"Sh...446";0,0641025641025641;0,169230769230769;0,57759942572431;0,171422115534255;0,605087953205248;39,4912046794754;60,5087953205246;157,940641141937;215,971353207894;"h";"lambda_base"
"Sh...447";0,0769230769230769;0,169230769230769;0,55691495103368;0,195182975740094;0,602079252253852;39,7920747746149;60,2079252253851;169,397327609687;212,916018337951;"h";"lambda_base"
"Sh...448";0,0897435897435897;0,169230769230769;0,536957774619249;0,216160392652935;0,600040521358556;39,9959478641446;60,0040521358554;180,202612857016;208,968402181275;"h";"lambda_base"
"Sh...449";0,102564102564103;0,169230769230769;0,517410703110101;0,234577306822404;0,598934560617446;40,1065439382554;59,8934560617446;190,496336401755;204,241668832572;"h";"lambda_base"
"Sh...450";0,115384615384615;0,169230769230769;0,498077113902832;0,250624447565363;0,598756988907301;40,1243011092698;59,8756988907302;200,387172256868;198,851790156324;"h";"lambda_base"
"Sh...451";0,128205128205128;0,169230769230769;0,478789972131864;0,264465381217955;0,599499758378369;40,050024162163;59,949975837837;209,9899206628;192,899335942076;"h";"lambda_base"
"Sh...452";0,141025641025641;0,169230769230769;0,459436505028341;0,276238560972376;0,601142840402223;39,8857159597777;60,1142840402223;219,39766412892;186,470779023022;"h";"lambda_base"
"Sh...453";0,153846153846154;0,169230769230769;0,43992437010808;0,28606430922113;0,603696139886415;39,6303860113586;60,3696139886414;228,703510023471;179,640466784813;"h";"lambda_base"
"Sh...454";0,166666666666667;0,169230769230769;0,420199775257888;0,294049540128246;0,607145700657631;39,2854299342368;60,7145700657632;237,955510350305;172,453972426533;"h";"lambda_base"
"Sh...455";0,179487179487179;0,169230769230769;0,400211768910107;0,300284717770257;0,611490751228521;38,8509248771479;61,1490751228521;247,221343782787;164,959707741938;"h";"lambda_base"
"Sh...456";0,192307692307692;0,169230769230769;0,379919682474865;0,304854131189701;0,616715149134738;38,3284850865262;61,6715149134738;256,555050908676;157,189819969727;"h";"lambda_base"
"Sh...457";0,205128205128205;0,169230769230769;0,359311477371372;0,307834712635023;0,62281448366159;37,718551633841;62,281448366159;265,96438773976;149,158372144492;"h";"lambda_base"
"Sh...458";0,217948717948718;0,169230769230769;0,338392962263048;0,309301040540671;0,629767999180397;37,0232000819602;62,9767999180398;275,43810072854;140,878662875857;"h";"lambda_base"
"Sh...459";0,230769230769231;0,169230769230769;0,317169839348037;0,309323741839686;0,637550838152558;36,2449161847442;63,7550838152558;284,98094700262;132,371658996098;"h";"lambda_base"
"Sh...460";0,243589743589744;0,169230769230769;0,29568002061756;0,30797993336404;0,646122448743285;35,3877551256712;64,6122448743288;294,533954263891;123,648069369946;"h";"lambda_base"
"Sh...461";0,256410256410256;0,169230769230769;0,273991283511711;0,305350294942226;0,655441336906973;34,4558663093028;65,5441336906972;304,013208445965;114,732739834766;"h";"lambda_base"
"Sh...462";0,269230769230769;0,169230769230769;0,252180846266365;0,301523823601588;0,665445034044361;33,4554965955639;66,5445034044361;313,334330039727;105,66313542414;"h";"lambda_base"
"Sh...463";0,282051282051282;0,169230769230769;0,230383977920615;0,296600931375809;0,676053488061032;32,3946511938968;67,6053488061032;322,330084268486;96,4892685272097;"h";"lambda_base"
"Sh...464";0,294871794871795;0,169230769230769;0,208754310108557;0,290697239080967;0,687176038237353;31,2823961762648;68,7176038237352;330,806278048214;87,2766035073238;"h";"lambda_base"
"Sh...465";0,307692307692308;0,169230769230769;0,187477809563835;0,283939029610187;0,698707717148863;30,1292282851135;69,8707717148865;338,563926314455;78,1187566935164;"h";"lambda_base"
"Sh...466";0,32051282051282;0,169230769230769;0,166767385292773;0,276467237220098;0,710517965056877;28,9482034943123;71,0517965056877;345,358538006559;69,1218026698652;"h";"lambda_base"
"Sh...467";0,333333333333333;0,169230769230769;0,146842903123396;0,268437400314847;0,722472308923019;27,7527691076982;72,2472308923018;350,937613627622;60,4023551921882;"h";"lambda_base"
"Sh...468";0,346153846153846;0,169230769230769;0,127940976774052;0,260008827904028;0,734434894065913;26,5565105934089;73,4434894065911;355,047045312204;52,0894395541563;"h";"lambda_base"
"Sh...469";0,358974358974359;0,169230769230769;0,110272703263595;0,251347274068548;0,746258623993664;25,3741376006336;74,6258623993664;357,457525676709;44,3032464024362;"h";"lambda_base"
"Sh...470";0,371794871794872;0,169230769230769;0,0940070876138753;0,242613143673881;0,757801483089308;24,2198516910694;75,7801483089306;358,000871805636;37,1466695396541;"h";"lambda_base"
"Sh...471";0,384615384615385;0,169230769230769;0,0792828028964157;0,233959222595967;0,768944545813874;23,1055454186126;76,8944545813874;356,543196261757;30,7018746279578;"h";"lambda_base"
"Sh...472";0,397435897435897;0,169230769230769;0,0661703896215291;0,225521505925973;0,779574516930442;22,0425483069558;77,9574516930442;353,016409010593;25,0144491751089;"h";"lambda_base"
"Sh...473";0,41025641025641;0,169230769230769;0,0546836349500357;0,217415907509346;0,789610366327364;21,0389633672636;78,9610366327364;347,450665544252;20,0989489447425;"h";"lambda_base"
"Sh...474";0,423076923076923;0,169230769230769;0,0447789428462884;0,209732512204385;0,798984353074744;20,1015646925255;79,8984353074745;339,908271482309;15,9342520222916;"h";"lambda_base"
"Sh...475";0,435897435897436;0,169230769230769;0,0363680286197044;0,202538199362772;0,807668882005145;19,2331117994855;80,7668882005145;330,526812539474;12,4742733066412;"h";"lambda_base"
"Sh...476";0,448717948717949;0,169230769230769;0,0293235663177131;0,195877509504268;0,815644432438487;18,4355567561515;81,5644432438485;319,480945436458;9,65133216968365;"h";"lambda_base"
"Sh...477";0,461538461538462;0,169230769230769;0,0234986940901771;0,189768168606164;0,822917176544881;17,7082823455117;82,2917176544883;306,969689297776;7,38697099544001;"h";"lambda_base"
"Sh...478";0,474358974358974;0,169230769230769;0,0187360610861371;0,18421554901791;0,829505277782687;17,0494722217312;82,9505277782688;293,202120221014;5,59834374544164;"h";"lambda_base"
"Sh...479";0,487179487179487;0,169230769230769;0,0148824611210779;0,179206279178693;0,835445530627746;16,4554469372253;83,5445530627747;278,367809969017;4,20538458176074;"h";"lambda_base"
"Sh...480";0,5;0,169230769230769;0,0117895735347644;0,174718147110756;0,840777123767769;15,922287623223;84,077712376777;262,701238258236;3,13408509278471;"h";"lambda_base"
"Sh...481";0;0,184615384615385;0,764813058070553;0;0,613964177277271;38,6035822722727;61,3964177277273;43,5289247915756;141,553309938249;"h";"lambda_base"
"Sh...482";0,0128205128205128;0,184615384615385;0,727009853777086;0,0460836517177723;0,603630571265619;39,6369428734381;60,3630571265619;53,687990156738;142,97841300676;"h";"lambda_base"
"Sh...483";0,0256410256410256;0,184615384615385;0,692256775011438;0,0874157966713417;0,594687988135717;40,5312011864284;59,4687988135716;64,5254955773523;145,147668079624;"h";"lambda_base"
"Sh...484";0,0384615384615385;0,184615384615385;0,660771250205786;0,12444155888551;0,586993631106623;41,3006368893376;58,6993631106624;75,731689211137;147,51498211928;"h";"lambda_base"
"Sh...485";0,0512820512820513;0,184615384615385;0,632376174739489;0,157581476543838;0,58042958243833;41,9570417561669;58,0429582438331;87,015156657273;149,681027534845;"h";"lambda_base"
"Sh...486";0,0641025641025641;0,184615384615385;0,606702896096066;0,187222535578223;0,574896939187079;42,5103060812921;57,4896939187079;98,1263493580675;151,370401022367;"h";"lambda_base"
"Sh...487";0,0769230769230769;0,184615384615385;0,583304084253438;0,213708372725399;0,570323828575144;42,9676171424856;57,0323828575144;108,881079289264;152,415168585377;"h";"lambda_base"
"Sh...488";0,0897435897435897;0,184615384615385;0,561724556960433;0,237331868452837;0,566653275946822;43,334672405318;56,665327594682;119,177724201602;152,74653277951;"h";"lambda_base"
"Sh...489";0,102564102564103;0,184615384615385;0,541535914105483;0,258353418508788;0,563840979358246;43,6159020641754;56,3840979358246;128,962834156348;152,330375331863;"h";"lambda_base"
"Sh...490";0,115384615384615;0,184615384615385;0,522400344148193;0,276994653535999;0,561871856736554;43,8128143263446;56,1871856736554;138,223445497114;151,189337371396;"h";"lambda_base"
"Sh...491";0,128205128205128;0,184615384615385;0,503986504786299;0,293441043277601;0,560703517029515;43,9296482970486;56,0703517029514;147,008325792853;149,371363895865;"h";"lambda_base"
"Sh...492";0,141025641025641;0,184615384615385;0,486067193592021;0,307856789169286;0,560326413838538;43,9673586161461;56,0326413838539;155,362828409934;146,939002632549;"h";"lambda_base"
"Sh...493";0,153846153846154;0,184615384615385;0,468454697366047;0,320374738522591;0,560744435752629;43,925556424737;56,074443575263;163,351695829619;143,963024139058;"h";"lambda_base"
"Sh...494";0,166666666666667;0,184615384615385;0,450986224554704;0,331117438934053;0,561935001635625;43,8064998364375;56,1935001635625;171,034064718156;140,495576918674;"h";"lambda_base"
"Sh...495";0,179487179487179;0,184615384615385;0,43353822572277;0,340185481163661;0,563896959032552;43,6103040967449;56,3896959032551;178,482299405179;136,600390213042;"h";"lambda_base"
"Sh...496";0,192307692307692;0,184615384615385;0,416028832672257;0,347665774755165;0,566637210619682;43,3362789380318;56,6637210619682;185,753163842188;132,333026426753;"h";"lambda_base"
"Sh...497";0,205128205128205;0,184615384615385;0,398375181800577;0,353636571211821;0,57014172885137;42,985827114863;57,014172885137;192,895152890243;127,728509989142;"h";"lambda_base"
"Sh...498";0,217948717948718;0,184615384615385;0,380532231620288;0,358163560969797;0,574417931634353;42,5582068365645;57,4417931634355;199,95505497677;122,830189362536;"h";"lambda_base"
"Sh...499";0,230769230769231;0,184615384615385;0,362451955386988;0,361307299639807;0,579454565824636;42,0545434175361;57,9454565824639;206,971971867217;117,665478778323;"h";"lambda_base"
"Sh...500";0,243589743589744;0,184615384615385;0,34411660714356;0,363123083045888;0,585251556889745;41,4748443110255;58,5251556889745;213,964420303527;112,258842297604;"h";"lambda_base"
"Sh...501";0,256410256410256;0,184615384615385;0,325511216672148;0,363667467762401;0,591785731077709;40,8214268922292;59,1785731077708;220,926685054357;106,62017786652;"h";"lambda_base"
"Sh...502";0,269230769230769;0,184615384615385;0,306648227570676;0,362992357372529;0,599049697085652;40,0950302914349;59,9049697085651;227,847999431921;100,770183274385;"h";"lambda_base"
"Sh...503";0,282051282051282;0,184615384615385;0,287536667185327;0,361151539646808;0,607018351763472;39,2981648236529;60,7018351763471;234,7157147255;94,7268038083691;"h";"lambda_base"
"Sh...504";0,294871794871795;0,184615384615385;0,26823113195491;0,358206516557014;0,615653626519362;38,4346373480638;61,5653626519362;241,457524489218;88,5066691697284;"h";"lambda_base"
"Sh...505";0,307692307692308;0,184615384615385;0,248786504292953;0,354223704448971;0,624916881272713;37,5083118727289;62,4916881272711;248,003336059706;82,1336189829929;"h";"lambda_base"
"Sh...506";0,32051282051282;0,184615384615385;0,229297237643227;0,34927530141737;0,634744330196768;36,5255669803231;63,4744330196769;254,258321788397;75,6461942028092;"h";"lambda_base"
"Sh...507";0,333333333333333;0,184615384615385;0,209875918075148;0,3434500871939;0,6450787835504;35,49212164496;64,50787835504;260,073690402186;69,0818135898076;"h";"lambda_base"
"Sh...508";0,346153846153846;0,184615384615385;0,190661251237618;0,336843173569186;0,655827012974412;34,417298702559;65,582701297441;265,307889606044;62,5003242126385;"h";"lambda_base"
"Sh...509";0,358974358974359;0,184615384615385;0,171818621841784;0,329565253480466;0,666899627384599;33,3100372615402;66,6899627384598;269,776018576138;55,9690726454133;"h";"lambda_base"
"Sh...510";0,371794871794872;0,184615384615385;0,153511259749931;0,321735916982547;0,678182497486859;32,1817502513141;67,8182497486859;273,305022178437;49,5640358289941;"h";"lambda_base"
"Sh...511";0,384615384615385;0,184615384615385;0,13593589094352;0,313482492163091;0,689575500322627;31,0424499677372;68,9575500322628;275,692497935739;43,3723666340706;"h";"lambda_base"
"Sh...512";0,397435897435897;0,184615384615385;0,119268297565067;0,304942890287755;0,700940881121075;29,9059118878926;70,0940881121074;276,761414249159;37,4789082962939;"h";"lambda_base"
"Sh...513";0,41025641025641;0,184615384615385;0,103672318129968;0,296253319128076;0,712175873465851;28,7824126534148;71,2175873465852;276,353183593509;31,9639521853905;"h";"lambda_base"
"Sh...514";0,423076923076923;0,184615384615385;0,0892872984841538;0,2875518145248;0,723150547385496;27,6849452614502;72,3150547385498;274,323682808797;26,8950026802665;"h";"lambda_base"
"Sh...515";0,435897435897436;0,184615384615385;0,0762075602438515;0,278959774613312;0,733766709494682;26,6233290505317;73,3766709494683;270,625628604508;22,3250570234719;"h";"lambda_base"
"Sh...516";0,448717948717949;0,184615384615385;0,0644917156108976;0,270597365415882;0,74393229751002;25,6067702489981;74,3932297510019;265,200361736464;18,2822820432679;"h";"lambda_base"
"Sh...517";0,461538461538462;0,184615384615385;0,0541483012153091;0,262556282370279;0,753575891518578;24,6424108481423;75,3575891518577;258,086694025037;14,7749970377885;"h";"lambda_base"
"Sh...518";0,474358974358974;0,184615384615385;0,0451412004195127;0,254918462104813;0,762632296627684;23,7367703372317;76,2632296627683;249,376561698614;11,7893424205881;"h";"lambda_base"
"Sh...519";0,487179487179487;0,184615384615385;0,0374031064140204;0,247738682600188;0,771081339632454;22,8918660367544;77,1081339632456;239,18560013048;9,2939053865569;"h";"lambda_base"
"Sh...520";0,5;0,184615384615385;0,0308377716231232;0,241057025092592;0,77889603072197;22,1103969278031;77,8896030721969;227,648581423794;7,24354990189012;"h";"lambda_base"
"Sh...521";0;0,2;0,846719453960456;0;0,594051455704934;40,5948544295067;59,4051455704933;15,2927143631428;84,4767264320218;"h";"lambda_base"
"Sh...522";0,0128205128205128;0,2;0,810505116993383;0,0494644468565068;0,581364140539661;41,8635859460339;58,1364140539661;19,2453160730593;82,315822506009;"h";"lambda_base"
"Sh...523";0,0256410256410256;0,2;0,773975263321945;0,094199664199797;0,570218274113924;42,9781725886075;57,0218274113925;23,8360255535647;81,621571273619;"h";"lambda_base"
"Sh...524";0,0384615384615385;0,2;0,738207841987156;0,134547387091177;0,560489096228981;43,9510903771019;56,0489096228981;29,0685745070519;81,9682675729379;"h";"lambda_base"
"Sh...525";0,0512820512820513;0,2;0,703931257902433;0,170865857265179;0,552047536031186;44,7952463968815;55,2047536031185;34,9154605585705;83,0147887180126;"h";"lambda_base"
"Sh...526";0,0641025641025641;0,2;0,671646579272568;0,203510498687155;0,544781358628339;45,5218641371661;54,4781358628339;41,3029972047432;84,4852376589012;"h";"lambda_base"
"Sh...527";0,0769230769230769;0,2;0,641533094130738;0,232814404849751;0,538585502611563;46,1414497388436;53,8585502611564;48,1379225977158;86,1504086527911;"h";"lambda_base"
"Sh...528";0,0897435897435897;0,2;0,613627982287296;0,259092496021273;0,533373648691985;46,6626351308015;53,3373648691985;55,2997308112582;87,8258794195988;"h";"lambda_base"
"Sh...529";0,102564102564103;0,2;0,587806520199578;0,282622791537865;0,529053260476968;47,0946739523032;52,9053260476968;62,6719828676176;89,3730783448073;"h";"lambda_base"
"Sh...530";0,115384615384615;0,2;0,563858226999235;0,303662233789726;0,525585295547162;47,4414704452838;52,5585295547162;70,1425468051687;90,6825590372972;"h";"lambda_base"
"Sh...531";0,128205128205128;0,2;0,541560330809941;0,322422860849132;0,522912480511383;47,7087519488617;52,2912480511383;77,6133648383167;91,685607424356;"h";"lambda_base"
"Sh...532";0,141025641025641;0,2;0,520677236532623;0,339106510900353;0,520993367316212;47,9006632683789;52,0993367316211;84,9781359463231;92,3097844762312;"h";"lambda_base"
"Sh...533";0,153846153846154;0,2;0,500934857505943;0,353875427396396;0,519813651561914;48,0186348438085;51,9813651561915;92,1977955997631;92,5432086286798;"h";"lambda_base"
"Sh...534";0,166666666666667;0,2;0,482125667048748;0,366870657033851;0,519315648741379;48,068435125862;51,931564874138;99,2305622250252;92,3807147029741;"h";"lambda_base"
"Sh...535";0,179487179487179;0,2;0,464034208617878;0,378220761238553;0,519514479516951;48,0485520483049;51,9514479516951;106,048290893574;91,8156261674422;"h";"lambda_base"
"Sh...536";0,192307692307692;0,2;0,446474836947724;0,38802886450391;0,520363612172686;47,9636387827315;52,0363612172685;112,652824477429;90,8660613781537;"h";"lambda_base"
"Sh...537";0,205128205128205;0,2;0,429307195478713;0,396391557130016;0,521893899659593;47,8106100340408;52,1893899659592;119,03242350945;89,542877539418;"h";"lambda_base"
"Sh...538";0,217948717948718;0,2;0,412404127290041;0,403387295266522;0,524090933186071;47,590906681393;52,409093318607;125,194440322283;87,8677102760415;"h";"lambda_base"
"Sh...539";0,230769230769231;0,2;0,395648899497003;0,409083182603387;0,526941615108536;47,3058384891464;52,6941615108536;131,166316486727;85,8702974576475;"h";"lambda_base"
"Sh...540";0,243589743589744;0,2;0,378937985336773;0,413539317200441;0,530415153001179;46,9584846998823;53,0415153001177;136,968852869437;83,5708833173092;"h";"lambda_base"
"Sh...541";0,256410256410256;0,2;0,362218173373933;0,416809075430201;0,534551735011314;46,5448264988686;53,4551735011314;142,610620482171;80,9934624949128;"h";"lambda_base"
"Sh...542";0,269230769230769;0,2;0,345426967528021;0,418946087745832;0,539324048202601;46,0675951797397;53,9324048202603;148,083953504199;78,1458881759014;"h";"lambda_base"
"Sh...543";0,282051282051282;0,2;0,328533306197759;0,419984601457549;0,544735507040549;45,5264492959451;54,4735507040549;153,426129462863;75,0678984301267;"h";"lambda_base"
"Sh...544";0,294871794871795;0,2;0,311500722198679;0,419977688850069;0,55077480051306;44,922519948694;55,077480051306;158,602344009779;71,7571481835397;"h";"lambda_base"
"Sh...545";0,307692307692308;0,2;0,294319279544573;0,418965449036537;0,557417646304191;44,2582353695808;55,7417646304192;163,609621470116;68,2369016494712;"h";"lambda_base"
"Sh...546";0,32051282051282;0,2;0,277008646348059;0,416992150194418;0,564638360246652;43,5361639753348;56,4638360246652;168,408170883249;64,5243116873837;"h";"lambda_base"
"Sh...547";0,333333333333333;0,2;0,259596402797755;0,414103339045998;0,572437190230175;42,7562809769827;57,2437190230173;172,962467261493;60,6431877016439;"h";"lambda_base"
"Sh...548";0,346153846153846;0,2;0,242117701437357;0,410355396187177;0,580760383258409;41,9239616741589;58,0760383258411;177,205560843669;56,6111692472001;"h";"lambda_base"
"Sh...549";0,358974358974359;0,2;0,224640021337705;0,405807635629529;0,589563386349548;41,0436613650452;58,9563386349548;181,058451682267;52,4568917258901;"h";"lambda_base"
"Sh...550";0,371794871794872;0,2;0,207260737451009;0,40052360579909;0,598797234307036;40,1202765692964;59,8797234307036;184,422113868563;48,2169423522278;"h";"lambda_base"
